Date,DayOfWeek,LOT 2 General % Capacity,LOT 2 General Occupied,LOT 2 General Spaces,LOT 2 Premium % Capacity,LOT 2 Premium Occupied,LOT 2 Premium Spaces,LOT 3 % Capacity,LOT 3 Occupied,LOT 3 Spaces,LOT 4 General % Capacity,LOT 4 General Occupied,LOT 4 General Spaces,LOT 4 Premium % Capacity,LOT 4 Premium Occupied,LOT 4 Premium Spaces,LOT 5 % Capacity,LOT 5 Occupied,LOT 5 Spaces,LOT 6 % Capacity,LOT 6 Occupied,LOT 6 Spaces
5/1/2020,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/2/2020,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/3/2020,Sunday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/4/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/5/2020,Tuesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/6/2020,Wednesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/7/2020,Thursday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/8/2020,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/9/2020,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/10/2020,Sunday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/11/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/12/2020,Tuesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/13/2020,Wednesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/14/2020,Thursday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/15/2020,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/16/2020,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/17/2020,Sunday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/18/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/19/2020,Tuesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/20/2020,Wednesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/21/2020,Thursday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/22/2020,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/23/2020,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/24/2020,Sunday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/25/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/26/2020,Tuesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/27/2020,Wednesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
5/28/2020,Thursday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/1/2020,Monday,0.146841674,179,1219,0.067901235,22,324,0.003355705,4,1192,0.312587413,447,1430,0.298295455,105,352,0.010454545,23,2200,-1,-1,-1
6/2/2020,Tuesday,0.132895816,162,1219,0.070987654,23,324,0.003355705,4,1192,0.329370629,471,1430,0.315340909,111,352,0.008636364,19,2200,-1,-1,-1
6/3/2020,Wednesday,0.134536505,164,1219,0.080246914,26,324,0.003355705,4,1192,0.253146853,362,1430,0.340909091,120,352,0.008636364,19,2200,-1,-1,-1
6/4/2020,Thursday,0.15340443,187,1219,0.083333333,27,324,0.003355705,4,1192,0.343356643,491,1430,0.389204545,137,352,0.009090909,20,2200,-1,-1,-1
6/5/2020,Friday,0.159967186,195,1219,0.070987654,23,324,0.003355705,4,1192,0.353846154,506,1430,0.428977273,151,352,0.009090909,20,2200,-1,-1,-1
6/6/2020,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/7/2020,Sunday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/8/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/9/2020,Tuesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/10/2020,Wednesday,0.136997539,167,1219,0.074074074,24,324,0.003355705,4,1192,0.40979021,586,1430,0.559659091,197,352,0.008636364,19,2200,-1,-1,-1
6/11/2020,Thursday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/12/2020,Friday,0.170631665,208,1219,0.108024691,35,324,0.003355705,4,1192,0.511188811,731,1430,0.596590909,210,352,0.007727273,17,2200,-1,-1,-1
6/13/2020,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/14/2020,Sunday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/15/2020,Monday,0.17145201,209,1219,0.098765432,32,324,0.003355705,4,1192,0.542657343,776,1430,0.585227273,206,352,0.006818182,15,2200,-1,-1,-1
6/16/2020,Tuesday,0.164068909,200,1219,0.089506173,29,324,0.003355705,4,1192,0.488111888,698,1430,0.639204545,225,352,0.007272727,16,2200,-1,-1,-1
6/17/2020,Wednesday,0.178014766,217,1219,0.086419753,28,324,0.003355705,4,1192,0.51958042,743,1430,0.673295455,237,352,0.007272727,16,2200,-1,-1,-1
6/18/2020,Thursday,0.176374077,215,1219,0.089506173,29,324,0.003355705,4,1192,0.562937063,805,1430,0.642045455,226,352,0.006363636,14,2200,-1,-1,-1
6/19/2020,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/20/2020,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/21/2020,Sunday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/22/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/23/2020,Tuesday,0.211648893,258,1219,0.074074074,24,324,0.002516779,3,1192,0.61958042,886,1430,0.653409091,230,352,0.010454545,23,2200,-1,-1,-1
6/24/2020,Wednesday,0.220672683,269,1219,0.098765432,32,324,0.002516779,3,1192,0.655944056,938,1430,0.690340909,243,352,0.011363636,25,2200,-1,-1,-1
6/25/2020,Thursday,0.21657096,264,1219,0.101851852,33,324,0.002516779,3,1192,0.625174825,894,1430,0.727272727,256,352,0.01,22,2200,-1,-1,-1
6/26/2020,Friday,0.210828548,257,1219,0.117283951,38,324,0,0,1192,0.516083916,738,1430,0.909090909,320,352,0,0,2200,-1,-1,-1
6/27/2020,Saturday,0.23461854,286,1219,0.089506173,29,324,0,0,1192,0.537062937,768,1430,0.647727273,228,352,0,0,2200,-1,-1,-1
6/28/2020,Sunday,0.247744053,302,1219,0.064814815,21,324,0,0,1192,0.572727273,819,1430,0.667613636,235,352,0,0,2200,-1,-1,-1
6/29/2020,Monday,0.304347826,371,1219,0.194444444,63,324,0.002516779,3,1192,0.606293706,867,1430,0.536931818,189,352,0.008181818,18,2200,-1,-1,-1
6/30/2020,Tuesday,0.255947498,312,1219,0.080246914,26,324,0,0,1192,0.500699301,716,1430,0.53125,187,352,0,0,2200,-1,-1,-1
7/1/2020,Wednesday,0.199343724,243,1219,0.070987654,23,324,0,0,1192,0.495804196,709,1430,0.534090909,188,352,0,0,2200,-1,-1,-1
7/2/2020,Thursday,0.228876128,279,1219,0.064814815,21,324,0,0,1192,0.124475524,178,1430,0.505681818,178,352,0,0,2200,-1,-1,-1
7/3/2020,Friday,0.199343724,243,1219,0.055555556,18,324,0,0,1192,0.478321678,684,1430,0.488636364,172,352,0,0,2200,-1,-1,-1
7/4/2020,Saturday,0.267432322,326,1219,0.067901235,22,324,0,0,1192,0.540559441,773,1430,0.571022727,201,352,0,0,2200,-1,-1,-1
7/5/2020,Sunday,0.278917145,340,1219,0.064814815,21,324,0,0,1192,0.551748252,789,1430,0.565340909,199,352,0,0,2200,-1,-1,-1
7/6/2020,Monday,0.239540607,292,1219,0.052469136,17,324,0,0,1192,0.427272727,611,1430,0.434659091,153,352,0,0,2200,-1,-1,-1
7/7/2020,Tuesday,0.150123052,183,1219,0.070987654,23,324,0,0,1192,0.404195804,578,1430,0.417613636,147,352,0,0,2200,-1,-1,-1
7/8/2020,Wednesday,0.159967186,195,1219,0.080246914,26,324,0.202181208,241,1192,0.407692308,583,1430,0.428977273,151,352,0,0,2200,-1,-1,-1
7/9/2020,Thursday,0.223133716,272,1219,0.080246914,26,324,0.241610738,288,1192,0.551748252,789,1430,0.568181818,200,352,0,0,2200,-1,-1,-1
7/10/2020,Friday,0.185397867,226,1219,0.092592593,30,324,0.270134228,322,1192,0.469230769,671,1430,0.46875,165,352,0,0,2200,-1,-1,-1
7/11/2020,Saturday,0.18949959,231,1219,0.108024691,35,324,0.193791946,231,1192,0.45034965,644,1430,0.426136364,150,352,0,0,2200,-1,-1,-1
7/12/2020,Sunday,0.164889253,201,1219,0.092592593,30,324,0.201342282,240,1192,0.361538462,517,1430,0.338068182,119,352,0,0,2200,-1,-1,-1
7/13/2020,Monday,0.160787531,196,1219,0.108024691,35,324,0.183724832,219,1192,0.346853147,496,1430,0.417613636,147,352,0,0,2200,-1,-1,-1
7/14/2020,Tuesday,0.164889253,201,1219,0.083333333,27,324,0.186241611,222,1192,0.395104895,565,1430,0.451704545,159,352,0,0,2200,-1,-1,-1
7/15/2020,Wednesday,0.17145201,209,1219,0.077160494,25,324,0.185402685,221,1192,0.391608392,560,1430,0.420454545,148,352,0,0,2200,-1,-1,-1
7/16/2020,Thursday,0.18949959,231,1219,0.083333333,27,324,0.225671141,269,1192,0.404195804,578,1430,0.460227273,162,352,0,0,2200,-1,-1,-1
7/17/2020,Friday,0.193601313,236,1219,0.086419753,28,324,0.253355705,302,1192,0.433566434,620,1430,0.5,176,352,0,0,2200,-1,-1,-1
7/18/2020,Saturday,0.199343724,243,1219,0.086419753,28,324,0.270134228,322,1192,0.422377622,604,1430,0.460227273,162,352,0,0,2200,-1,-1,-1
7/19/2020,Sunday,0.160787531,196,1219,0.083333333,27,324,0.220637584,263,1192,0.344755245,493,1430,0.357954545,126,352,0,0,2200,-1,-1,-1
7/20/2020,Monday,0.156685808,191,1219,0.086419753,28,324,0.150167785,179,1192,0.35034965,501,1430,0.440340909,155,352,0,0,2200,-1,-1,-1
7/21/2020,Tuesday,0.114027892,139,1219,0.12037037,39,324,0.185402685,221,1192,0.369230769,528,1430,0.417613636,147,352,0,0,2200,-1,-1,-1
7/22/2020,Wednesday,0.161607875,197,1219,0.104938272,34,324,0.195469799,233,1192,0.374825175,536,1430,0.409090909,144,352,0,0,2200,-1,-1,-1
7/23/2020,Thursday,0.191960623,234,1219,0.098765432,32,324,0.258389262,308,1192,0.408391608,584,1430,0.434659091,153,352,0,0,2200,-1,-1,-1
7/24/2020,Friday,0.224774405,274,1219,0.101851852,33,324,0.236577181,282,1192,0.427272727,611,1430,0.517045455,182,352,0,0,2200,-1,-1,-1
7/25/2020,Saturday,0.241181296,294,1219,0.101851852,33,324,0.282718121,337,1192,0.446853147,639,1430,0.528409091,186,352,0,0,2200,-1,-1,-1
7/26/2020,Sunday,0.193601313,236,1219,0.070987654,23,324,0.19966443,238,1192,0.355244755,508,1430,0.357954545,126,352,0,0,2200,-1,-1,-1
7/27/2020,Monday,0.173092699,211,1219,0.074074074,24,324,0.185402685,221,1192,0.317482517,454,1430,0.400568182,141,352,0,0,2200,-1,-1,-1
7/28/2020,Tuesday,0.15340443,187,1219,0.077160494,25,324,0.165268456,197,1192,0.414685315,593,1430,0.4375,154,352,0,0,2200,-1,-1,-1
7/29/2020,Wednesday,0.169811321,207,1219,0.089506173,29,324,0.197147651,235,1192,0.41048951,587,1430,0.411931818,145,352,0,0,2200,-1,-1,-1
7/30/2020,Thursday,0.169811321,207,1219,0.089506173,29,324,0.197147651,235,1192,0.408391608,584,1430,0.411931818,145,352,0,0,2200,-1,-1,-1
7/31/2020,Friday,0.219852338,268,1219,0.101851852,33,324,0.246644295,294,1192,0.455244755,651,1430,0.4375,154,352,0,0,2200,-1,-1,-1
8/1/2020,Saturday,0.210828548,257,1219,0.089506173,29,324,0.288590604,344,1192,0.428671329,613,1430,0.454545455,160,352,0,0,2200,-1,-1,-1
8/2/2020,Sunday,0.166529943,203,1219,0.083333333,27,324,0.252516779,301,1192,0.331468531,474,1430,0.369318182,130,352,0,0,2200,-1,-1,-1
8/3/2020,Monday,0.163248564,199,1219,0.067901235,22,324,0.247483221,295,1192,0.336363636,481,1430,0.394886364,139,352,0,0,2200,-1,-1,-1
8/4/2020,Tuesday,0.165709598,202,1219,0.083333333,27,324,0.249161074,297,1192,0.361538462,517,1430,0.4375,154,352,0,0,2200,-1,-1,-1
8/5/2020,Wednesday,0.159146842,194,1219,0.077160494,25,324,0.274328859,327,1192,0.361538462,517,1430,0.411931818,145,352,0,0,2200,-1,-1,-1
8/6/2020,Thursday,0.183757178,224,1219,0.108024691,35,324,0.292785235,349,1192,0.393706294,563,1430,0.491477273,173,352,0,0,2200,-1,-1,-1
8/7/2020,Friday,0.212469237,259,1219,0.108024691,35,324,0.350671141,418,1192,0.381118881,545,1430,0.491477273,173,352,0,0,2200,-1,-1,-1
8/8/2020,Saturday,0.223954061,273,1219,0.117283951,38,324,0.358221477,427,1192,0.395104895,565,1430,0.482954545,170,352,0,0,2200,-1,-1,-1
8/9/2020,Sunday,0.32485644,396,1219,0.083333333,27,324,0.32466443,387,1192,0.364335664,521,1430,0.357954545,126,352,0,0,2200,-1,-1,-1
8/10/2020,Monday,0.187038556,228,1219,0.12654321,41,324,0.302013423,360,1192,0.318881119,456,1430,0.394886364,139,352,0,0,2200,-1,-1,-1
8/11/2020,Tuesday,0.181296144,221,1219,0.12037037,39,324,0.249161074,297,1192,0.331468531,474,1430,0.420454545,148,352,0,0,2200,-1,-1,-1
8/12/2020,Wednesday,0.190319934,232,1219,0.12654321,41,324,0.252516779,301,1192,0.339160839,485,1430,0.417613636,147,352,0,0,2200,-1,-1,-1
8/13/2020,Thursday,0.227235439,277,1219,0.148148148,48,324,0.310402685,370,1192,0.363636364,520,1430,0.480113636,169,352,0,0,2200,-1,-1,-1
8/14/2020,Friday,0.260869565,318,1219,0.12962963,42,324,0.399328859,476,1192,0.413286713,591,1430,0.511363636,180,352,0,0,2200,-1,-1,-1
8/15/2020,Saturday,0.195242002,238,1219,0.12345679,40,324,0.375,447,1192,0.416783217,596,1430,0.539772727,190,352,0,0,2200,-1,-1,-1
8/16/2020,Sunday,0.200984413,245,1219,0.12037037,39,324,0.312919463,373,1192,0.351048951,502,1430,0.426136364,150,352,0,0,2200,-1,-1,-1
8/17/2020,Monday,0.187858901,229,1219,0.104938272,34,324,0.306208054,365,1192,0.403496503,577,1430,0.403409091,142,352,0,0,2200,-1,-1,-1
8/18/2020,Tuesday,0.173092699,211,1219,0.117283951,38,324,0.247483221,295,1192,0.390909091,559,1430,0.440340909,155,352,0,0,2200,-1,-1,-1
8/19/2020,Wednesday,0.201804758,246,1219,0.12345679,40,324,0.285234899,340,1192,0.400699301,573,1430,0.514204545,181,352,0,0,2200,-1,-1,-1
8/20/2020,Thursday,0.21657096,264,1219,0.117283951,38,324,0.352348993,420,1192,0.406293706,581,1430,0.571022727,201,352,0,0,2200,-1,-1,-1
8/21/2020,Friday,0.259228876,316,1219,0.117283951,38,324,0.444630872,530,1192,0.446153846,638,1430,0.633522727,223,352,0,0,2200,-1,-1,-1
8/22/2020,Saturday,0.278096801,339,1219,0.114197531,37,324,0.473154362,564,1192,0.427972028,612,1430,0.676136364,238,352,0,0,2200,-1,-1,-1
8/23/2020,Sunday,0.199343724,243,1219,0.086419753,28,324,0.364932886,435,1192,0.325174825,465,1430,0.463068182,163,352,0,0,2200,-1,-1,-1
8/24/2020,Monday,0.1804758,220,1219,0.095679012,31,324,0.33557047,400,1192,0.362937063,519,1430,0.528409091,186,352,0,0,2200,-1,-1,-1
8/25/2020,Tuesday,0.1804758,220,1219,0.098765432,32,324,0.304530201,363,1192,0.361538462,517,1430,0.534090909,188,352,0,0,2200,-1,-1,-1
8/26/2020,Wednesday,0.177194422,216,1219,0.108024691,35,324,0.287751678,343,1192,0.383216783,548,1430,0.525568182,185,352,0,0,2200,-1,-1,-1
8/27/2020,Thursday,0.196882691,240,1219,0.101851852,33,324,0.343120805,409,1192,0.402097902,575,1430,0.548295455,193,352,0,0,2200,-1,-1,-1
8/28/2020,Friday,0.239540607,292,1219,0.12037037,39,324,0.417785235,498,1192,0.420979021,602,1430,0.622159091,219,352,0,0,2200,-1,-1,-1
8/29/2020,Saturday,0.255127153,311,1219,0.108024691,35,324,0.428691275,511,1192,0.459440559,657,1430,0.622159091,219,352,0,0,2200,-1,-1,-1
8/30/2020,Sunday,0.188679245,230,1219,0.089506173,29,324,0.323825503,386,1192,0.334965035,479,1430,0.40625,143,352,0,0,2200,-1,-1,-1
8/31/2020,Monday,0.17145201,209,1219,0.095679012,31,324,0.299496644,357,1192,0.318881119,456,1430,0.474431818,167,352,0,0,2200,-1,-1,-1
9/1/2020,Tuesday,0.172272354,210,1219,0.12037037,39,324,0.285234899,340,1192,0.333566434,477,1430,0.491477273,173,352,0,0,2200,-1,-1,-1
9/2/2020,Wednesday,0.174733388,213,1219,0.101851852,33,324,0.309563758,369,1192,0.323776224,463,1430,0.457386364,161,352,0,0,2200,-1,-1,-1
9/3/2020,Thursday,0.1804758,220,1219,0.12962963,42,324,0.277684564,331,1192,0.332167832,475,1430,0.502840909,177,352,0,0,2200,-1,-1,-1
9/4/2020,Friday,0.1804758,220,1219,0.12962963,42,324,0.277684564,331,1192,0.332167832,475,1430,0.502840909,177,352,0,0,2200,-1,-1,-1
9/5/2020,Saturday,0.355209188,433,1219,0.117283951,38,324,0.52852349,630,1192,0.487412587,697,1430,0.599431818,211,352,0,0,2200,-1,-1,-1
9/6/2020,Sunday,0.350287121,427,1219,0.092592593,30,324,0.470637584,561,1192,0.434265734,621,1430,0.451704545,159,352,0,0,2200,-1,-1,-1
9/7/2020,Monday,0.228055783,278,1219,0.074074074,24,324,0.334731544,399,1192,0.288811189,413,1430,0.284090909,100,352,0,0,2200,-1,-1,-1
9/8/2020,Tuesday,0.194421657,237,1219,0.111111111,36,324,0.317114094,378,1192,0.306993007,439,1430,0.423295455,149,352,0,0,2200,-1,-1,-1
9/9/2020,Wednesday,0.214930271,262,1219,0.135802469,44,324,0.313758389,374,1192,0.344055944,492,1430,0.485795455,171,352,0,0,2200,-1,-1,-1
9/10/2020,Thursday,0.030352748,37,1219,0.830246914,269,324,0.225671141,269,1192,0.375524476,537,1430,0.556818182,196,352,0,0,2200,-1,-1,-1
9/11/2020,Friday,0.236259229,288,1219,0.108024691,35,324,0.380872483,454,1192,0.382517483,547,1430,0.485795455,171,352,0,0,2200,-1,-1,-1
9/12/2020,Saturday,0.255127153,311,1219,0.095679012,31,324,0.41442953,494,1192,0.384615385,550,1430,0.485795455,171,352,0,0,2200,-1,-1,-1
9/13/2020,Sunday,0.343724364,419,1219,0.064814815,21,324,0.351510067,419,1192,0.33006993,472,1430,0.392045455,138,352,0,0,2200,-1,-1,-1
9/14/2020,Monday,0.195242002,238,1219,0.101851852,33,324,0.333053691,397,1192,0.355944056,509,1430,0,0,352,0,0,2200,-1,-1,-1
9/15/2020,Tuesday,0.187858901,229,1219,0.108024691,35,324,0.311241611,371,1192,0.371328671,531,1430,0.514204545,181,352,0,0,2200,-1,-1,-1
9/16/2020,Wednesday,0.187038556,228,1219,0.114197531,37,324,0.291946309,348,1192,0.386013986,552,1430,0.539772727,190,352,0,0,2200,-1,-1,-1
9/17/2020,Thursday,0.228055783,278,1219,0.104938272,34,324,0.352348993,420,1192,0.252447552,361,1430,0.508522727,179,352,0,0,2200,-1,-1,-1
9/18/2020,Friday,0.248564397,303,1219,0.12345679,40,324,0.369127517,440,1192,0.404895105,579,1430,0.542613636,191,352,0,0,2200,-1,-1,-1
9/19/2020,Saturday,0.25266612,308,1219,0.135802469,44,324,0.44295302,528,1192,0.406293706,581,1430,0.502840909,177,352,0,0,2200,-1,-1,-1
9/20/2020,Sunday,0.204265792,249,1219,0.135802469,44,324,0.332214765,396,1192,0.335664336,480,1430,0.434659091,153,352,0,0,2200,-1,-1,-1
9/21/2020,Monday,0.201804758,246,1219,0.145061728,47,324,0.302852349,361,1192,0.383216783,548,1430,0.502840909,177,352,0,0,2200,-1,-1,-1
9/22/2020,Tuesday,0.187858901,229,1219,0.138888889,45,324,0.285234899,340,1192,0.390909091,559,1430,0.508522727,179,352,0,0,2200,-1,-1,-1
9/23/2020,Wednesday,0.231337162,282,1219,0.166666667,54,324,0.339765101,405,1192,0.430769231,616,1430,0.559659091,197,352,0,0,2200,-1,-1,-1
9/24/2020,Thursday,0.220672683,269,1219,0.148148148,48,324,0.327181208,390,1192,0.405594406,580,1430,0.553977273,195,352,0,0,2200,-1,-1,-1
9/25/2020,Friday,0.271534044,331,1219,0.148148148,48,324,0.411073826,490,1192,0.458041958,655,1430,0.5625,198,352,0,0,2200,-1,-1,-1
9/26/2020,Saturday,0.262510254,320,1219,0.145061728,47,324,0.423657718,505,1192,0.412587413,590,1430,0.545454545,192,352,0,0,2200,-1,-1,-1
9/27/2020,Sunday,0.187038556,228,1219,0.098765432,32,324,0.394295302,470,1192,0.353846154,506,1430,0.40625,143,352,0,0,2200,-1,-1,-1
9/28/2020,Monday,0.183757178,224,1219,0.104938272,34,324,0.333053691,397,1192,0.388111888,555,1430,0.457386364,161,352,0,0,2200,-1,-1,-1
9/29/2020,Tuesday,0.179655455,219,1219,0.117283951,38,324,0.310402685,370,1192,0.405594406,580,1430,0.463068182,163,352,0,0,2200,-1,-1,-1
9/30/2020,Wednesday,0.194421657,237,1219,0.117283951,38,324,0.321308725,383,1192,0.392307692,561,1430,0.508522727,179,352,0,0,2200,-1,-1,-1
10/1/2020,Thursday,0.239540607,292,1219,0.117283951,38,324,0.359899329,429,1192,0.397202797,568,1430,0.505681818,178,352,0,0,2200,-1,-1,-1
10/2/2020,Friday,0.2707137,330,1219,0.154320988,50,324,0.411073826,490,1192,0.416083916,595,1430,0.534090909,188,352,0,0,2200,-1,-1,-1
10/3/2020,Saturday,0.278096801,339,1219,0.169753086,55,324,0.402684564,480,1192,0.36013986,515,1430,0.497159091,175,352,0,0,2200,-1,-1,-1
10/4/2020,Sunday,0.238720263,291,1219,0.154320988,50,324,0.344798658,411,1192,0.309090909,442,1430,0.431818182,152,352,0,0,2200,-1,-1,-1
10/5/2020,Monday,0.208367514,254,1219,0.12345679,40,324,0.320469799,382,1192,0.376923077,539,1430,0.474431818,167,352,0,0,2200,-1,-1,-1
10/6/2020,Tuesday,0.209187859,255,1219,0.117283951,38,324,0.305369128,364,1192,0.395104895,565,1430,0.485795455,171,352,0,0,2200,-1,-1,-1
10/7/2020,Wednesday,0.231337162,282,1219,0.151234568,49,324,0.338087248,403,1192,0.406993007,582,1430,0.519886364,183,352,0,0,2200,-1,-1,-1
10/8/2020,Thursday,0.253486464,309,1219,0.179012346,58,324,0.322986577,385,1192,0.433566434,620,1430,0.576704545,203,352,0,0,2200,-1,-1,-1
10/9/2020,Friday,0.369155045,450,1219,0.191358025,62,324,0.436241611,520,1192,0.461538462,660,1430,0.644886364,227,352,0,0,2200,-1,-1,-1
10/10/2020,Saturday,0.35192781,429,1219,0.160493827,52,324,0.411073826,490,1192,0.471328671,674,1430,0.65625,231,352,0,0,2200,-1,-1,-1
10/11/2020,Sunday,0.298605414,364,1219,0.141975309,46,324,0.42533557,507,1192,0.39020979,558,1430,0.494318182,174,352,0,0,2200,-1,-1,-1
10/12/2020,Monday,0.316652994,386,1219,0.148148148,48,324,0.400167785,477,1192,0.407692308,583,1430,0.519886364,183,352,0,0,2200,-1,-1,-1
10/13/2020,Tuesday,0.246923708,301,1219,0.154320988,50,324,0.367449664,438,1192,0.426573427,610,1430,0.599431818,211,352,0,0,2200,-1,-1,-1
10/14/2020,Wednesday,0.260869565,318,1219,0.200617284,65,324,0.382550336,456,1192,0.446853147,639,1430,0.616477273,217,352,0,0,2200,-1,-1,-1
10/15/2020,Thursday,0.254306809,310,1219,0.185185185,60,324,0.341442953,407,1192,0.455944056,652,1430,0.639204545,225,352,0,0,2200,-1,-1,-1
10/16/2020,Friday,0.360131255,439,1219,0.182098765,59,324,0.496644295,592,1192,0.442657343,633,1430,0.622159091,219,352,0,0,2200,-1,-1,-1
10/17/2020,Saturday,0.378178835,461,1219,0.169753086,55,324,0.486577181,580,1192,0.417482517,597,1430,0.556818182,196,352,0,0,2200,-1,-1,-1
10/18/2020,Sunday,0.290401969,354,1219,0.166666667,54,324,0.370805369,442,1192,0.342657343,490,1430,0.383522727,135,352,0,0,2200,-1,-1,-1
10/19/2020,Monday,0.263330599,321,1219,0.154320988,50,324,0.364932886,435,1192,0.384615385,550,1430,0.426136364,150,352,0,0,2200,-1,-1,-1
10/20/2020,Tuesday,0.259228876,316,1219,0.169753086,55,324,0.343959732,410,1192,0.412587413,590,1430,0.590909091,208,352,0,0,2200,-1,-1,-1
10/21/2020,Wednesday,0.274815422,335,1219,0.172839506,56,324,0.386744966,461,1192,0.430769231,616,1430,0.644886364,227,352,0,0,2200,-1,-1,-1
10/22/2020,Thursday,0.26168991,319,1219,0.160493827,52,324,0.402684564,480,1192,0.391608392,560,1430,0.582386364,205,352,0,0,2200,-1,-1,-1
10/23/2020,Friday,0.291222313,355,1219,0.138888889,45,324,0.444630872,530,1192,0.391608392,560,1430,0.599431818,211,352,0,0,2200,-1,-1,-1
10/24/2020,Saturday,0.352748154,430,1219,0.132716049,43,324,0.501677852,598,1192,0.40979021,586,1430,0.636363636,224,352,0,0,2200,-1,-1,-1
10/25/2020,Sunday,0.26168991,319,1219,0.179012346,58,324,0.476510067,568,1192,0.358741259,513,1430,0.508522727,179,352,0,0,2200,-1,-1,-1
10/26/2020,Monday,0.255127153,311,1219,0.169753086,55,324,0.360738255,430,1192,0.371328671,531,1430,0.545454545,192,352,0,0,2200,-1,-1,-1
10/27/2020,Tuesday,0.228876128,279,1219,0.191358025,62,324,0.257550336,307,1192,0.375524476,537,1430,0.676136364,238,352,0,0,2200,-1,-1,-1
10/28/2020,Wednesday,0.240360952,293,1219,0.185185185,60,324,0.308724832,368,1192,0.374125874,535,1430,0.616477273,217,352,0,0,2200,-1,-1,-1
10/29/2020,Thursday,0.255127153,311,1219,0.169753086,55,324,0.360738255,430,1192,0.372027972,532,1430,0.545454545,192,352,0,0,2200,-1,-1,-1
