Date,Day,Lot,% Capacity,Occupied,Spaces
2021-07-18,Sunday,LOT 4 General,41.95804195804196,600.0,1430
2021-07-18,Sunday,LOT 4 Premium,88.06818181818183,310.0,352
2021-07-18,Sunday,LOT 5,55.18181818181817,1214.0,2200
2021-07-18,Sunday,LOT 5 Value,0.0,0.0,0
2021-07-18,Sunday,LOT 6,-100.0,-1.0,-1
2021-07-19,Monday,LOT 2 General,46.43150123051682,566.0,1219
2021-07-19,Monday,LOT 2 Premium,29.938271604938272,97.0,324
2021-07-19,Monday,LOT 2 Value,0.0,0.0,0
2021-07-19,Monday,LOT 3,34.06040268456375,406.0,1192
2021-07-19,Monday,LOT 4 General,33.42657342657342,478.0,1430
2021-07-19,Monday,LOT 4 Premium,80.68181818181817,284.0,352
2021-07-19,Monday,LOT 5,44.45454545454545,978.0,2200
2021-07-19,Monday,LOT 5 Value,0.0,0.0,0
2021-07-19,Monday,LOT 6,-100.0,-1.0,-1
2021-07-20,Tuesday,LOT 2 General,47.25184577522559,576.0,1219
2021-07-20,Tuesday,LOT 2 Premium,31.17283950617284,101.0,324
2021-07-20,Tuesday,LOT 2 Value,0.0,0.0,0
2021-07-20,Tuesday,LOT 3,43.791946308724825,522.0,1192
2021-07-20,Tuesday,LOT 4 General,42.93706293706293,614.0,1430
2021-07-20,Tuesday,LOT 4 Premium,80.39772727272727,283.0,352
2021-07-20,Tuesday,LOT 5,42.54545454545455,936.0,2200
2021-07-20,Tuesday,LOT 5 Value,0.0,0.0,0
2021-07-20,Tuesday,LOT 6,-100.0,-1.0,-1
2021-07-21,Wednesday,LOT 2 General,46.8416735028712,571.0,1219
2021-07-21,Wednesday,LOT 2 Premium,35.49382716049383,115.0,324
2021-07-21,Wednesday,LOT 2 Value,0.0,0.0,0
2021-07-21,Wednesday,LOT 3,49.664429530201346,592.0,1192
2021-07-21,Wednesday,LOT 4 General,48.671328671328666,696.0,1430
2021-07-21,Wednesday,LOT 4 Premium,88.06818181818183,310.0,352
2021-07-21,Wednesday,LOT 5,50.90909090909091,1120.0,2200
2021-07-21,Wednesday,LOT 5 Value,0.0,0.0,0
2021-07-21,Wednesday,LOT 6,-100.0,-1.0,-1
2021-07-22,Thursday,LOT 2 General,50.69729286300246,618.0,1219
2021-07-22,Thursday,LOT 2 Premium,41.66666666666667,135.0,324
2021-07-22,Thursday,LOT 2 Value,0.0,0.0,0
2021-07-22,Thursday,LOT 3,49.49664429530201,590.0,1192
2021-07-22,Thursday,LOT 4 General,48.53146853146853,694.0,1430
2021-07-22,Thursday,LOT 4 Premium,80.9659090909091,285.0,352
2021-07-22,Thursday,LOT 5,54.04545454545454,1189.0,2200
2021-07-22,Thursday,LOT 5 Value,0.0,0.0,0
2021-07-22,Thursday,LOT 6,-100.0,-1.0,-1
2021-07-23,Friday,LOT 2 General,57.013945857260055,695.0,1219
2021-07-23,Friday,LOT 2 Premium,38.271604938271594,124.0,324
2021-07-23,Friday,LOT 2 Value,0.0,0.0,0
2021-07-23,Friday,LOT 3,45.469798657718115,542.0,1192
2021-07-23,Friday,LOT 4 General,44.61538461538462,638.0,1430
2021-07-23,Friday,LOT 4 Premium,81.25,286.0,352
2021-07-23,Friday,LOT 5,56.45454545454546,1242.0,2200
2021-07-23,Friday,LOT 5 Value,0.0,0.0,0
2021-07-23,Friday,LOT 6,-100.0,-1.0,-1
2021-07-24,Saturday,LOT 2 General,64.80721903199344,790.0,1219
2021-07-24,Saturday,LOT 2 Premium,36.419753086419746,118.0,324
2021-07-24,Saturday,LOT 2 Value,0.0,0.0,0
2021-07-24,Saturday,LOT 3,36.241610738255034,432.0,1192
2021-07-24,Saturday,LOT 4 General,35.52447552447552,508.0,1430
2021-07-24,Saturday,LOT 4 Premium,82.95454545454545,292.0,352
2021-07-24,Saturday,LOT 5,59.04545454545455,1299.0,2200
2021-07-24,Saturday,LOT 5 Value,0.0,0.0,0
2021-07-24,Saturday,LOT 6,-100.0,-1.0,-1
2021-07-25,Sunday,LOT 2 General,66.61197703035275,812.0,1219
2021-07-25,Sunday,LOT 2 Premium,32.71604938271605,106.0,324
2021-07-25,Sunday,LOT 2 Value,0.0,0.0,0
2021-07-25,Sunday,LOT 3,30.87248322147651,368.0,1192
2021-07-25,Sunday,LOT 4 General,30.27972027972028,433.0,1430
2021-07-25,Sunday,LOT 4 Premium,86.07954545454545,303.0,352
2021-07-25,Sunday,LOT 5,52.72727272727272,1160.0,2200
2021-07-25,Sunday,LOT 5 Value,0.0,0.0,0
2021-07-25,Sunday,LOT 6,-100.0,-1.0,-1
2021-07-26,Monday,LOT 2 General,55.12715340442986,672.0,1219
2021-07-26,Monday,LOT 2 Premium,35.18518518518518,114.0,324
2021-07-26,Monday,LOT 2 Value,0.0,0.0,0
2021-07-26,Monday,LOT 3,21.895973154362412,261.0,1192
2021-07-26,Monday,LOT 4 General,21.46853146853146,307.0,1430
2021-07-26,Monday,LOT 4 Premium,100.0,352.0,352
2021-07-26,Monday,LOT 5,46.54545454545454,1024.0,2200
2021-07-26,Monday,LOT 5 Value,0.0,0.0,0
2021-07-26,Monday,LOT 6,-100.0,-1.0,-1
2021-07-27,Tuesday,LOT 2 General,53.978671041837565,658.0,1219
2021-07-27,Tuesday,LOT 2 Premium,39.50617283950617,128.0,324
2021-07-27,Tuesday,LOT 2 Value,0.0,0.0,0
2021-07-27,Tuesday,LOT 3,23.406040268456373,279.0,1192
2021-07-27,Tuesday,LOT 4 General,22.93706293706293,328.0,1430
2021-07-27,Tuesday,LOT 4 Premium,100.0,352.0,352
2021-07-27,Tuesday,LOT 5,42.13636363636364,927.0,2200
2021-07-27,Tuesday,LOT 5 Value,0.0,0.0,0
2021-07-27,Tuesday,LOT 6,-100.0,-1.0,-1
2021-07-28,Wednesday,LOT 2 General,51.681706316653,630.0,1219
2021-07-28,Wednesday,LOT 2 Premium,47.53086419753086,154.0,324
2021-07-28,Wednesday,LOT 2 Value,0.0,0.0,0
2021-07-28,Wednesday,LOT 3,27.68456375838926,330.0,1192
2021-07-28,Wednesday,LOT 4 General,27.132867132867126,388.0,1430
2021-07-28,Wednesday,LOT 4 Premium,100.0,352.0,352
2021-07-28,Wednesday,LOT 5,47.9090909090909,1054.0,2200
2021-07-28,Wednesday,LOT 5 Value,0.0,0.0,0
2021-07-28,Wednesday,LOT 6,-100.0,-1.0,-1
2021-07-29,Thursday,LOT 2 General,54.14273995077933,660.0,1219
2021-07-29,Thursday,LOT 2 Premium,41.66666666666667,135.0,324
2021-07-29,Thursday,LOT 2 Value,0.0,0.0,0
2021-07-29,Thursday,LOT 3,27.181208053691268,324.0,1192
2021-07-29,Thursday,LOT 4 General,26.64335664335664,381.0,1430
2021-07-29,Thursday,LOT 4 Premium,100.0,352.0,352
2021-07-29,Thursday,LOT 5,53.40909090909091,1175.0,2200
2021-07-29,Thursday,LOT 5 Value,0.0,0.0,0
2021-07-29,Thursday,LOT 6,-100.0,-1.0,-1
2021-07-30,Friday,LOT 2 General,54.88105004101723,669.0,1219
2021-07-30,Friday,LOT 2 Premium,37.65432098765432,122.0,324
2021-07-30,Friday,LOT 2 Value,0.0,0.0,0
2021-07-30,Friday,LOT 3,21.30872483221476,254.0,1192
2021-07-30,Friday,LOT 4 General,20.9090909090909,299.0,1430
2021-07-30,Friday,LOT 4 Premium,71.30681818181817,251.0,352
2021-07-30,Friday,LOT 5,54.22727272727273,1193.0,2200
2021-07-30,Friday,LOT 5 Value,0.0,0.0,0
2021-07-30,Friday,LOT 6,-100.0,-1.0,-1
2021-07-31,Saturday,LOT 2 General,63.90484003281378,779.0,1219
2021-07-31,Saturday,LOT 2 Premium,36.419753086419746,118.0,324
2021-07-31,Saturday,LOT 2 Value,0.0,0.0,0
2021-07-31,Saturday,LOT 3,59.89932885906041,714.0,1192
2021-07-31,Saturday,LOT 4 General,58.74125874125874,840.0,1430
2021-07-31,Saturday,LOT 4 Premium,93.18181818181817,328.0,352
2021-07-31,Saturday,LOT 5,58.09090909090909,1278.0,2200
2021-07-31,Saturday,LOT 5 Value,0.0,0.0,0
2021-07-31,Saturday,LOT 6,-100.0,-1.0,-1
2021-08-01,Sunday,LOT 2 General,50.205086136177194,612.0,1219
2021-08-01,Sunday,LOT 2 Premium,38.271604938271594,124.0,324
2021-08-01,Sunday,LOT 2 Value,0.0,0.0,0
2021-08-01,Sunday,LOT 3,59.22818791946308,706.0,1192
2021-08-01,Sunday,LOT 4 General,55.1048951048951,788.0,1430
2021-08-01,Sunday,LOT 4 Premium,85.79545454545455,302.0,352
2021-08-01,Sunday,LOT 5,46.454545454545446,1022.0,2200
2021-08-01,Sunday,LOT 5 Value,0.0,0.0,0
2021-08-01,Sunday,LOT 6,-100.0,-1.0,-1
2021-08-02,Monday,LOT 2 General,48.31829368334701,589.0,1219
2021-08-02,Monday,LOT 2 Premium,40.123456790123456,130.0,324
2021-08-02,Monday,LOT 2 Value,0.0,0.0,0
2021-08-02,Monday,LOT 3,63.42281879194631,756.0,1192
2021-08-02,Monday,LOT 4 General,56.92307692307692,814.0,1430
2021-08-02,Monday,LOT 4 Premium,96.59090909090908,340.0,352
2021-08-02,Monday,LOT 5,41.81818181818181,920.0,2200
2021-08-02,Monday,LOT 5 Value,0.0,0.0,0
2021-08-02,Monday,LOT 6,-100.0,-1.0,-1
2021-08-03,Tuesday,LOT 2 General,51.025430680885975,622.0,1219
2021-08-03,Tuesday,LOT 2 Premium,35.18518518518518,114.0,324
2021-08-03,Tuesday,LOT 2 Value,0.0,0.0,0
2021-08-03,Tuesday,LOT 3,57.38255033557047,684.0,1192
2021-08-03,Tuesday,LOT 4 General,50.62937062937063,724.0,1430
2021-08-03,Tuesday,LOT 4 Premium,100.0,352.0,352
2021-08-03,Tuesday,LOT 5,44.90909090909091,988.0,2200
2021-08-03,Tuesday,LOT 5 Value,0.0,0.0,0
2021-08-03,Tuesday,LOT 6,-100.0,-1.0,-1
2021-08-04,Wednesday,LOT 2 General,54.30680885972108,662.0,1219
2021-08-04,Wednesday,LOT 2 Premium,34.25925925925926,111.0,324
2021-08-04,Wednesday,LOT 2 Value,0.0,0.0,0
2021-08-04,Wednesday,LOT 3,51.42617449664429,613.0,1192
2021-08-04,Wednesday,LOT 4 General,47.692307692307686,682.0,1430
2021-08-04,Wednesday,LOT 4 Premium,100.0,352.0,352
2021-08-04,Wednesday,LOT 5,45.909090909090914,1010.0,2200
2021-08-04,Wednesday,LOT 5 Value,0.0,0.0,0
2021-08-04,Wednesday,LOT 6,-100.0,-1.0,-1
2021-08-05,Thursday,LOT 2 General,51.681706316653,630.0,1219
2021-08-05,Thursday,LOT 2 Premium,39.81481481481481,129.0,324
2021-08-05,Thursday,LOT 2 Value,0.0,0.0,0
2021-08-05,Thursday,LOT 3,49.41275167785235,589.0,1192
2021-08-05,Thursday,LOT 4 General,47.83216783216783,684.0,1430
2021-08-05,Thursday,LOT 4 Premium,84.6590909090909,298.0,352
2021-08-05,Thursday,LOT 5,45.68181818181818,1005.0,2200
2021-08-05,Thursday,LOT 5 Value,0.0,0.0,0
2021-08-05,Thursday,LOT 6,-100.0,-1.0,-1
2021-08-06,Friday,LOT 2 General,48.31829368334701,589.0,1219
2021-08-06,Friday,LOT 2 Premium,29.629629629629626,96.0,324
2021-08-06,Friday,LOT 2 Value,0.0,0.0,0
2021-08-06,Friday,LOT 3,62.332214765100666,743.0,1192
2021-08-06,Friday,LOT 4 General,45.31468531468531,648.0,1430
2021-08-06,Friday,LOT 4 Premium,98.86363636363636,348.0,352
2021-08-06,Friday,LOT 5,42.04545454545454,925.0,2200
2021-08-06,Friday,LOT 5 Value,0.0,0.0,0
2021-08-06,Friday,LOT 6,-100.0,-1.0,-1
2021-08-07,Saturday,LOT 2 General,46.10336341263331,562.0,1219
2021-08-07,Saturday,LOT 2 Premium,27.160493827160494,88.0,324
2021-08-07,Saturday,LOT 2 Value,0.0,0.0,0
2021-08-07,Saturday,LOT 3,57.80201342281879,689.0,1192
2021-08-07,Saturday,LOT 4 General,38.6013986013986,552.0,1430
2021-08-07,Saturday,LOT 4 Premium,90.90909090909092,320.0,352
2021-08-07,Saturday,LOT 5,40.409090909090914,889.0,2200
2021-08-07,Saturday,LOT 5 Value,0.0,0.0,0
2021-08-07,Saturday,LOT 6,-100.0,-1.0,-1
2021-08-08,Sunday,LOT 2 General,42.65791632485644,520.0,1219
2021-08-08,Sunday,LOT 2 Premium,25.61728395061728,83.0,324
2021-08-08,Sunday,LOT 2 Value,0.0,0.0,0
2021-08-08,Sunday,LOT 3,53.187919463087255,634.0,1192
2021-08-08,Sunday,LOT 4 General,35.8041958041958,512.0,1430
2021-08-08,Sunday,LOT 4 Premium,82.38636363636364,290.0,352
2021-08-08,Sunday,LOT 5,36.36363636363636,800.0,2200
2021-08-08,Sunday,LOT 5 Value,0.0,0.0,0
2021-08-08,Sunday,LOT 6,-100.0,-1.0,-1
2021-08-09,Monday,LOT 2 General,48.31829368334701,589.0,1219
2021-08-09,Monday,LOT 2 Premium,34.25925925925926,111.0,324
2021-08-09,Monday,LOT 2 Value,0.0,0.0,0
2021-08-09,Monday,LOT 3,62.83557046979866,749.0,1192
2021-08-09,Monday,LOT 4 General,41.81818181818181,598.0,1430
2021-08-09,Monday,LOT 4 Premium,98.29545454545455,346.0,352
2021-08-09,Monday,LOT 5,42.0,924.0,2200
2021-08-09,Monday,LOT 5 Value,0.0,0.0,0
2021-08-09,Monday,LOT 6,-100.0,-1.0,-1
2021-08-10,Tuesday,LOT 2 General,51.435602953240355,627.0,1219
2021-08-10,Tuesday,LOT 2 Premium,38.271604938271594,124.0,324
2021-08-10,Tuesday,LOT 2 Value,0.0,0.0,0
2021-08-10,Tuesday,LOT 3,65.35234899328859,779.0,1192
2021-08-10,Tuesday,LOT 4 General,45.31468531468531,648.0,1430
2021-08-10,Tuesday,LOT 4 Premium,100.0,352.0,352
2021-08-10,Tuesday,LOT 5,44.90909090909091,988.0,2200
2021-08-10,Tuesday,LOT 5 Value,0.0,0.0,0
2021-08-10,Tuesday,LOT 6,-100.0,-1.0,-1
2021-08-11,Wednesday,LOT 2 General,55.783429040196886,680.0,1219
2021-08-11,Wednesday,LOT 2 Premium,37.65432098765432,122.0,324
2021-08-11,Wednesday,LOT 2 Value,0.0,0.0,0
2021-08-11,Wednesday,LOT 3,61.241610738255034,730.0,1192
2021-08-11,Wednesday,LOT 4 General,41.81818181818181,598.0,1430
2021-08-11,Wednesday,LOT 4 Premium,71.30681818181817,251.0,352
2021-08-11,Wednesday,LOT 5,47.54545454545454,1046.0,2200
2021-08-11,Wednesday,LOT 5 Value,0.0,0.0,0
2021-08-11,Wednesday,LOT 6,-100.0,-1.0,-1
2021-08-12,Thursday,LOT 2 General,43.150123051681696,526.0,1219
2021-08-12,Thursday,LOT 2 Premium,33.95061728395062,110.0,324
2021-08-12,Thursday,LOT 2 Value,0.0,0.0,0
2021-08-12,Thursday,LOT 3,61.241610738255034,730.0,1192
2021-08-12,Thursday,LOT 4 General,49.37062937062937,706.0,1430
2021-08-12,Thursday,LOT 4 Premium,74.14772727272727,261.0,352
2021-08-12,Thursday,LOT 5,42.45454545454545,934.0,2200
2021-08-12,Thursday,LOT 5 Value,0.0,0.0,0
2021-08-12,Thursday,LOT 6,-100.0,-1.0,-1
2021-08-13,Friday,LOT 2 General,46.02132895816243,561.0,1219
2021-08-13,Friday,LOT 2 Premium,33.95061728395062,110.0,324
2021-08-13,Friday,LOT 2 Value,0.0,0.0,0
2021-08-13,Friday,LOT 3,54.0268456375839,644.0,1192
2021-08-13,Friday,LOT 4 General,53.00699300699301,758.0,1430
2021-08-13,Friday,LOT 4 Premium,76.42045454545455,269.0,352
2021-08-13,Friday,LOT 5,45.40909090909091,999.0,2200
2021-08-13,Friday,LOT 5 Value,0.0,0.0,0
2021-08-13,Friday,LOT 6,-100.0,-1.0,-1
2021-08-14,Saturday,LOT 2 General,46.75963904840032,570.0,1219
2021-08-14,Saturday,LOT 2 Premium,40.123456790123456,130.0,324
2021-08-14,Saturday,LOT 2 Value,0.0,0.0,0
2021-08-14,Saturday,LOT 3,62.751677852349,748.0,1192
2021-08-14,Saturday,LOT 4 General,61.88811188811189,885.0,1430
2021-08-14,Saturday,LOT 4 Premium,76.13636363636364,268.0,352
2021-08-14,Saturday,LOT 5,41.27272727272727,908.0,2200
2021-08-14,Saturday,LOT 5 Value,0.0,0.0,0
2021-08-14,Saturday,LOT 6,-100.0,-1.0,-1
2021-08-15,Sunday,LOT 2 General,46.43150123051682,566.0,1219
2021-08-15,Sunday,LOT 2 Premium,36.11111111111111,117.0,324
2021-08-15,Sunday,LOT 2 Value,0.0,0.0,0
2021-08-15,Sunday,LOT 3,57.88590604026845,690.0,1192
2021-08-15,Sunday,LOT 4 General,55.52447552447553,794.0,1430
2021-08-15,Sunday,LOT 4 Premium,76.70454545454545,270.0,352
2021-08-15,Sunday,LOT 5,39.31818181818182,865.0,2200
2021-08-15,Sunday,LOT 5 Value,0.0,0.0,0
2021-08-15,Sunday,LOT 6,-100.0,-1.0,-1
2021-08-16,Monday,LOT 2 General,49.7949138638228,607.0,1219
2021-08-16,Monday,LOT 2 Premium,38.58024691358024,125.0,324
2021-08-16,Monday,LOT 2 Value,0.0,0.0,0
2021-08-16,Monday,LOT 3,53.94295302013423,643.0,1192
2021-08-16,Monday,LOT 4 General,53.63636363636364,767.0,1430
2021-08-16,Monday,LOT 4 Premium,98.57954545454545,347.0,352
2021-08-16,Monday,LOT 5,41.95454545454545,923.0,2200
2021-08-16,Monday,LOT 5 Value,0.0,0.0,0
2021-08-16,Monday,LOT 6,-100.0,-1.0,-1
2021-08-17,Tuesday,LOT 2 General,53.568498769483185,653.0,1219
2021-08-17,Tuesday,LOT 2 Premium,40.74074074074074,132.0,324
2021-08-17,Tuesday,LOT 2 Value,0.0,0.0,0
2021-08-17,Tuesday,LOT 3,50.50335570469798,602.0,1192
2021-08-17,Tuesday,LOT 4 General,49.09090909090909,702.0,1430
2021-08-17,Tuesday,LOT 4 Premium,95.73863636363636,337.0,352
2021-08-17,Tuesday,LOT 5,44.54545454545454,980.0,2200
2021-08-17,Tuesday,LOT 5 Value,0.0,0.0,0
2021-08-17,Tuesday,LOT 6,-100.0,-1.0,-1
2021-08-18,Wednesday,LOT 2 General,57.58818703855619,702.0,1219
2021-08-18,Wednesday,LOT 2 Premium,43.51851851851852,141.0,324
2021-08-18,Wednesday,LOT 2 Value,0.0,0.0,0
2021-08-18,Wednesday,LOT 3,59.144295302013425,705.0,1192
