Day,Date,LOT 2 General Spaces,LOT 2 General Vacancies,LOT 2 General Occupied,LOT 2 General % Capacity,LOT 2 Premium Spaces,LOT 2 Premium Vacancies,LOT 2 Premium Occupied,LOT 2 Premium % Capacity,LOT 3 Spaces,LOT 3 Vacancies,LOT 3 Occupied,LOT 3 % Capacity,LOT 4 General Spaces,LOT 4 General Vacancies,LOT 4 General Occupied,LOT 4 General % Capacity,LOT 4 Premium Spaces,LOT 4 Premium Vacancies,LOT 4 Premium Occupied,LOT 4 Premium % Capacity,LOT 5 Spaces,LOT 5 Vacancies,LOT 5 Occupied,LOT 5 % Capacity,LOT 6 Spaces,LOT 6 Vacancies,LOT 6 Occupied,LOT 6 % Capacity,Total CC Revenue,Total Cash Revenue,Total Revenue
Saturday,2022-10-22,1219,294,925.0,0.7588187038556193,324,125,199.0,0.6141975308641975,1192,355,837.0,0.7021812080536913,1430,200,1230.0,0.8601398601398601,352,20,332.0,0.9431818181818182,2200.0,598.0,1602.0,0.7281818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-10-23,1219,341,878.0,0.7202625102543068,324,129,195.0,0.6018518518518519,1192,332,860.0,0.7214765100671141,1430,324,1106.0,0.7734265734265734,352,32,320.0,0.9090909090909091,2200.0,638.0,1562.0,0.71,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-10-24,1219,442,777.0,0.6374077112387203,324,121,203.0,0.6265432098765432,1192,372,820.0,0.6879194630872483,1430,266,1164.0,0.813986013986014,352,22,330.0,0.9375,2200.0,803.0,1397.0,0.635,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-10-25,1219,413,806.0,0.6611977030352748,324,100,224.0,0.691358024691358,1192,361,831.0,0.6971476510067114,1430,36,1394.0,0.9748251748251748,352,5,347.0,0.9857954545454546,2200.0,850.0,1350.0,0.6136363636363636,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-10-26,1219,464,755.0,0.6193601312551271,324,100,224.0,0.691358024691358,1192,273,919.0,0.7709731543624161,1430,-128,1558.0,1.0895104895104895,352,12,340.0,0.9659090909090909,2200.0,745.0,1455.0,0.6613636363636364,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-10-27,1219,415,804.0,0.6595570139458573,324,104,220.0,0.6790123456790124,1192,307,885.0,0.7424496644295302,1430,129,1301.0,0.9097902097902097,352,14,338.0,0.9602272727272727,2200.0,661.0,1539.0,0.6995454545454546,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-10-28,1219,360,859.0,0.70467596390484,324,138,186.0,0.5740740740740741,1192,358,834.0,0.6996644295302014,1430,300,1130.0,0.7902097902097902,352,20,332.0,0.9431818181818182,2200.0,560.0,1640.0,0.7454545454545455,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-10-29,1219,359,860.0,0.7054963084495488,324,143,181.0,0.558641975308642,1192,366,826.0,0.6929530201342282,1430,510,920.0,0.6433566433566433,352,16,336.0,0.9545454545454546,2200.0,525.0,1675.0,0.7613636363636364,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-10-30,1219,514,705.0,0.5783429040196882,324,188,136.0,0.41975308641975306,1192,409,783.0,0.6568791946308725,1430,597,833.0,0.5825174825174825,352,67,285.0,0.8096590909090909,2200.0,730.0,1470.0,0.6681818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-10-31,1219,670,549.0,0.45036915504511893,324,191,133.0,0.4104938271604938,1192,512,680.0,0.5704697986577181,1430,821,609.0,0.4258741258741259,352,70,282.0,0.8011363636363636,2200.0,984.0,1216.0,0.5527272727272727,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-11-01,1219,616,603.0,0.4946677604593929,324,122,202.0,0.6234567901234568,1192,413,779.0,0.6535234899328859,1430,312,1118.0,0.7818181818181819,352,12,340.0,0.9659090909090909,2200.0,915.0,1285.0,0.5840909090909091,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-11-02,1219,534,685.0,0.5619360131255127,324,119,205.0,0.6327160493827161,1192,361,831.0,0.6971476510067114,1430,56,1374.0,0.9608391608391609,352,23,329.0,0.9346590909090909,2200.0,940.0,1260.0,0.5727272727272728,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-11-03,1219,469,750.0,0.6152584085315833,324,113,211.0,0.6512345679012346,1192,326,866.0,0.7265100671140939,1430,56,1374.0,0.9608391608391609,352,12,340.0,0.9659090909090909,2200.0,825.0,1375.0,0.625,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-11-04,1219,401,818.0,0.6710418375717802,324,139,185.0,0.5709876543209876,1192,287,905.0,0.7592281879194631,1430,319,1111.0,0.7769230769230769,352,15,337.0,0.9573863636363636,2200.0,645.0,1555.0,0.7068181818181818,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-11-05,1219,422,797.0,0.6538146021328958,324,145,179.0,0.5524691358024691,1192,298,894.0,0.75,1430,528,902.0,0.6307692307692307,352,18,334.0,0.9488636363636364,2200.0,610.0,1590.0,0.7227272727272728,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-11-06,1219,544,675.0,0.5537325676784249,324,163,161.0,0.49691358024691357,1192,345,847.0,0.7105704697986577,1430,583,847.0,0.5923076923076923,352,33,319.0,0.90625,2200.0,807.0,1393.0,0.6331818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-11-07,1219,597,622.0,0.5102543068088597,324,137,187.0,0.5771604938271605,1192,359,833.0,0.6988255033557047,1430,396,1034.0,0.7230769230769231,352,18,334.0,0.9488636363636364,2200.0,934.0,1266.0,0.5754545454545454,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-11-08,1219,600,619.0,0.5077932731747334,324,124,200.0,0.6172839506172839,1192,442,750.0,0.6291946308724832,1430,149,1281.0,0.8958041958041958,352,15,337.0,0.9573863636363636,2200.0,983.0,1217.0,0.5531818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-11-09,1219,551,668.0,0.5479901558654635,324,113,211.0,0.6512345679012346,1192,369,823.0,0.6904362416107382,1430,84,1346.0,0.9412587412587412,352,14,338.0,0.9602272727272727,2200.0,872.0,1328.0,0.6036363636363636,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-11-10,1219,465,754.0,0.6185397867104184,324,120,204.0,0.6296296296296297,1192,396,796.0,0.6677852348993288,1430,149,1281.0,0.8958041958041958,352,18,334.0,0.9488636363636364,2200.0,790.0,1410.0,0.6409090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-11-11,1219,308,911.0,0.7473338802296965,324,137,187.0,0.5771604938271605,1192,354,838.0,0.7030201342281879,1430,362,1068.0,0.7468531468531469,352,27,325.0,0.9232954545454546,2200.0,575.0,1625.0,0.7386363636363636,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-11-12,1219,333,886.0,0.726825266611977,324,145,179.0,0.5524691358024691,1192,359,833.0,0.6988255033557047,1430,405,1025.0,0.7167832167832168,352,12,340.0,0.9659090909090909,2200.0,508.0,1692.0,0.769090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-11-13,1219,475,744.0,0.6103363412633306,324,172,152.0,0.4691358024691358,1192,372,820.0,0.6879194630872483,1430,473,957.0,0.6692307692307692,352,21,331.0,0.9403409090909091,2200.0,730.0,1470.0,0.6681818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-11-14,1219,531,688.0,0.5643970467596391,324,129,195.0,0.6018518518518519,1192,341,851.0,0.7139261744966443,1430,290,1140.0,0.7972027972027972,352,20,332.0,0.9431818181818182,2200.0,897.0,1303.0,0.5922727272727273,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-11-15,1219,502,717.0,0.5881870385561936,324,103,221.0,0.6820987654320988,1192,370,822.0,0.6895973154362416,1430,103,1327.0,0.9279720279720279,352,6,346.0,0.9829545454545454,2200.0,931.0,1269.0,0.5768181818181818,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-11-16,1219,579,640.0,0.5250205086136177,324,81,243.0,0.75,1192,334,858.0,0.7197986577181208,1430,96,1334.0,0.9328671328671329,352,15,337.0,0.9573863636363636,2200.0,933.0,1267.0,0.5759090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-11-17,1219,607,612.0,0.5020508613617719,324,119,205.0,0.6327160493827161,1192,385,807.0,0.677013422818792,1430,318,1112.0,0.7776223776223776,352,19,333.0,0.9460227272727273,2200.0,879.0,1321.0,0.6004545454545455,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-11-18,1219,528,691.0,0.5668580803937654,324,131,193.0,0.595679012345679,1192,371,821.0,0.6887583892617449,1430,514,916.0,0.6405594405594406,352,19,333.0,0.9460227272727273,2200.0,859.0,1341.0,0.6095454545454545,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-11-19,1219,548,671.0,0.5504511894995898,324,135,189.0,0.5833333333333334,1192,387,805.0,0.6753355704697986,1430,725,705.0,0.493006993006993,352,17,335.0,0.9517045454545454,2200.0,935.0,1265.0,0.575,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-11-20,1219,416,803.0,0.6587366694011485,324,164,160.0,0.49382716049382713,1192,504,688.0,0.5771812080536913,1430,770,660.0,0.46153846153846156,352,22,330.0,0.9375,2200.0,735.0,1465.0,0.6659090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-11-21,1219,440,779.0,0.6390484003281378,324,196,128.0,0.3950617283950617,1192,572,620.0,0.5201342281879194,1430,830,600.0,0.4195804195804196,352,45,307.0,0.8721590909090909,2200.0,815.0,1385.0,0.6295454545454545,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-11-22,1219,359,860.0,0.7054963084495488,324,197,127.0,0.39197530864197533,1192,474,718.0,0.6023489932885906,1430,864,566.0,0.3958041958041958,352,42,310.0,0.8806818181818182,2200.0,730.0,1470.0,0.6681818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-11-23,1219,-3,1222.0,1.0024610336341264,324,145,179.0,0.5524691358024691,1192,324,868.0,0.7281879194630873,1430,768,662.0,0.46293706293706294,352,16,336.0,0.9545454545454546,2200.0,421.0,1779.0,0.8086363636363636,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-11-24,1219,-15,1234.0,1.0123051681706317,324,64,260.0,0.8024691358024691,1192,204,988.0,0.8288590604026845,1430,603,827.0,0.5783216783216784,352,20,332.0,0.9431818181818182,2200.0,267.0,1933.0,0.8786363636363637,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-11-25,1219,9,1210.0,0.992616899097621,324,31,293.0,0.904320987654321,1192,173,1019.0,0.8548657718120806,1430,525,905.0,0.6328671328671329,352,27,325.0,0.9232954545454546,2200.0,289.0,1911.0,0.8686363636363637,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-11-26,1219,198,1021.0,0.837571780147662,324,82,242.0,0.7469135802469136,1192,217,975.0,0.8179530201342282,1430,550,880.0,0.6153846153846154,352,31,321.0,0.9119318181818182,2200.0,719.0,1481.0,0.6731818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-11-27,1219,485,734.0,0.6021328958162429,324,129,195.0,0.6018518518518519,1192,542,650.0,0.5453020134228188,1430,895,535.0,0.3741258741258741,352,62,290.0,0.8238636363636364,2200.0,1045.0,1155.0,0.525,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-11-28,1219,564,655.0,0.5373256767842494,324,159,165.0,0.5092592592592593,1192,639,553.0,0.4639261744966443,1430,741,689.0,0.4818181818181818,352,31,321.0,0.9119318181818182,2200.0,1105.0,1095.0,0.49772727272727274,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-11-29,1219,623,596.0,0.4889253486464315,324,166,158.0,0.4876543209876543,1192,712,480.0,0.40268456375838924,1430,478,952.0,0.6657342657342658,352,16,336.0,0.9545454545454546,2200.0,1186.0,1014.0,0.46090909090909093,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-11-30,1219,615,604.0,0.49548810500410173,324,187,137.0,0.4228395061728395,1192,737,455.0,0.38171140939597314,1430,431,999.0,0.6986013986013986,352,42,310.0,0.8806818181818182,2200.0,1206.0,994.0,0.45181818181818184,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-12-01,1219,551,668.0,0.5479901558654635,324,169,155.0,0.4783950617283951,1192,684,508.0,0.4261744966442953,1430,402,1028.0,0.7188811188811188,352,29,323.0,0.9176136363636364,2200.0,1117.0,1083.0,0.49227272727272725,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-12-02,1219,508,711.0,0.583264971287941,324,161,163.0,0.5030864197530864,1192,615,577.0,0.48406040268456374,1430,558,872.0,0.6097902097902098,352,38,314.0,0.8920454545454546,2200.0,999.0,1201.0,0.5459090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-12-03,1219,514,705.0,0.5783429040196882,324,154,170.0,0.5246913580246914,1192,647,545.0,0.45721476510067116,1430,700,730.0,0.5104895104895105,352,41,311.0,0.8835227272727273,2200.0,1048.0,1152.0,0.5236363636363637,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-12-04,1219,516,703.0,0.5767022149302707,324,135,189.0,0.5833333333333334,1192,598,594.0,0.4983221476510067,1430,696,734.0,0.5132867132867133,352,45,307.0,0.8721590909090909,2200.0,994.0,1206.0,0.5481818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-12-05,1219,482,737.0,0.6045939294503692,324,128,196.0,0.6049382716049383,1192,621,571.0,0.4790268456375839,1430,437,993.0,0.6944055944055944,352,29,323.0,0.9176136363636364,2200.0,1063.0,1137.0,0.5168181818181818,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-12-06,1219,494,725.0,0.5947497949138638,324,116,208.0,0.6419753086419753,1192,599,593.0,0.4974832214765101,1430,159,1271.0,0.8888111888111888,352,21,331.0,0.9403409090909091,2200.0,1087.0,1113.0,0.5059090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-12-07,1219,465,754.0,0.6185397867104184,324,118,206.0,0.6358024691358025,1192,615,577.0,0.48406040268456374,1430,115,1315.0,0.9195804195804196,352,17,335.0,0.9517045454545454,2200.0,1038.0,1162.0,0.5281818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-12-08,1219,445,774.0,0.6349466776045939,324,129,195.0,0.6018518518518519,1192,610,582.0,0.48825503355704697,1430,312,1118.0,0.7818181818181819,352,18,334.0,0.9488636363636364,2200.0,990.0,1210.0,0.55,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-12-09,1219,419,800.0,0.6562756357670222,324,122,202.0,0.6234567901234568,1192,646,546.0,0.45805369127516776,1430,493,937.0,0.6552447552447552,352,17,335.0,0.9517045454545454,2200.0,965.0,1235.0,0.5613636363636364,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-12-10,1219,462,757.0,0.6210008203445447,324,127,197.0,0.6080246913580247,1192,653,539.0,0.4521812080536913,1430,717,713.0,0.4986013986013986,352,30,322.0,0.9147727272727273,2200.0,1027.0,1173.0,0.5331818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-12-11,1219,500,719.0,0.5898277276456112,324,174,150.0,0.46296296296296297,1192,627,565.0,0.473993288590604,1430,654,776.0,0.5426573426573427,352,15,337.0,0.9573863636363636,2200.0,1065.0,1135.0,0.5159090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-12-12,1219,510,709.0,0.5816242821985234,324,141,183.0,0.5648148148148148,1192,655,537.0,0.45050335570469796,1430,471,959.0,0.6706293706293707,352,11,341.0,0.96875,2200.0,1176.0,1024.0,0.46545454545454545,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-12-13,1219,548,671.0,0.5504511894995898,324,144,180.0,0.5555555555555556,1192,677,515.0,0.4320469798657718,1430,307,1123.0,0.7853146853146853,352,21,331.0,0.9403409090909091,2200.0,1274.0,926.0,0.4209090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-12-14,1219,509,710.0,0.5824446267432322,324,130,194.0,0.5987654320987654,1192,669,523.0,0.438758389261745,1430,245,1185.0,0.8286713286713286,352,8,344.0,0.9772727272727273,2200.0,1272.0,928.0,0.4218181818181818,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-12-15,1219,502,717.0,0.5881870385561936,324,139,185.0,0.5709876543209876,1192,687,505.0,0.4236577181208054,1430,350,1080.0,0.7552447552447552,352,3,349.0,0.9914772727272727,2200.0,1233.0,967.0,0.4395454545454546,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-12-16,1219,544,675.0,0.5537325676784249,324,151,173.0,0.5339506172839507,1192,702,490.0,0.4110738255033557,1430,580,850.0,0.5944055944055944,352,25,327.0,0.9289772727272727,2200.0,1242.0,958.0,0.4354545454545454,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-12-17,1219,566,653.0,0.5356849876948319,324,173,151.0,0.4660493827160494,1192,679,513.0,0.4303691275167785,1430,745,685.0,0.479020979020979,352,48,304.0,0.8636363636363636,2200.0,1140.0,1060.0,0.4818181818181818,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-12-18,1219,556,663.0,0.5438884331419196,324,181,143.0,0.44135802469135804,1192,673,519.0,0.4354026845637584,1430,837,593.0,0.41468531468531467,352,51,301.0,0.8551136363636364,2200.0,1185.0,1015.0,0.46136363636363636,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-12-19,1219,597,622.0,0.5102543068088597,324,194,130.0,0.4012345679012346,1192,642,550.0,0.46140939597315433,1430,835,595.0,0.4160839160839161,352,32,320.0,0.9090909090909091,2200.0,1166.0,1034.0,0.47,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-12-20,1219,666,553.0,0.45365053322395404,324,213,111.0,0.3425925925925926,1192,662,530.0,0.4446308724832215,1430,858,572.0,0.4,352,32,320.0,0.9090909090909091,2200.0,1229.0,971.0,0.44136363636363635,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-12-21,1219,630,589.0,0.4831829368334701,324,214,110.0,0.3395061728395062,1192,606,586.0,0.49161073825503354,1430,912,518.0,0.3622377622377622,352,59,293.0,0.8323863636363636,2200.0,1076.0,1124.0,0.5109090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-12-22,1219,546,673.0,0.5520918785890074,324,199,125.0,0.38580246913580246,1192,428,764.0,0.6409395973154363,1430,900,530.0,0.3706293706293706,352,90,262.0,0.7443181818181818,2200.0,918.0,1282.0,0.5827272727272728,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-12-23,1219,426,793.0,0.6505332239540607,324,196,128.0,0.3950617283950617,1192,333,859.0,0.7206375838926175,1430,834,596.0,0.4167832167832168,352,61,291.0,0.8267045454545454,2200.0,709.0,1491.0,0.6777272727272727,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-12-24,1219,358,861.0,0.7063166529942576,324,181,143.0,0.44135802469135804,1192,289,903.0,0.7575503355704698,1430,819,611.0,0.42727272727272725,352,39,313.0,0.8892045454545454,2200.0,717.0,1483.0,0.6740909090909091,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2022-12-25,1219,341,878.0,0.7202625102543068,324,164,160.0,0.49382716049382713,1192,259,933.0,0.7827181208053692,1430,858,572.0,0.4,352,36,316.0,0.8977272727272727,2200.0,724.0,1476.0,0.6709090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2022-12-26,1219,236,983.0,0.8063986874487284,324,175,149.0,0.45987654320987653,1192,207,985.0,0.8263422818791947,1430,773,657.0,0.45944055944055945,352,33,319.0,0.90625,2200.0,692.0,1508.0,0.6854545454545454,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2022-12-27,1219,308,911.0,0.7473338802296965,324,179,145.0,0.44753086419753085,1192,330,862.0,0.7231543624161074,1430,882,548.0,0.3832167832167832,352,84,268.0,0.7613636363636364,2200.0,694.0,1506.0,0.6845454545454546,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2022-12-28,1219,379,840.0,0.6890894175553732,324,180,144.0,0.4444444444444444,1192,444,748.0,0.62751677852349,1430,984,446.0,0.3118881118881119,352,147,205.0,0.5823863636363636,2200.0,888.0,1312.0,0.5963636363636363,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2022-12-29,1219,430,789.0,0.6472518457752255,324,182,142.0,0.4382716049382716,1192,516,676.0,0.5671140939597316,1430,1067,363.0,0.25384615384615383,352,152,200.0,0.5681818181818182,2200.0,1060.0,1140.0,0.5181818181818182,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2022-12-30,1219,412,807.0,0.6620180475799836,324,174,150.0,0.46296296296296297,1192,484,708.0,0.5939597315436241,1430,1005,425.0,0.2972027972027972,352,109,243.0,0.6903409090909091,2200.0,1039.0,1161.0,0.5277272727272727,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2022-12-31,1219,460,759.0,0.6226415094339622,324,159,165.0,0.5092592592592593,1192,477,715.0,0.5998322147651006,1430,1018,412.0,0.2881118881118881,352,99,253.0,0.71875,2200.0,1172.0,1028.0,0.4672727272727273,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2023-01-01,1219,534,685.0,0.5619360131255127,324,202,122.0,0.3765432098765432,1192,585,607.0,0.5092281879194631,1430,1104,326.0,0.22797202797202798,352,82,270.0,0.7670454545454546,2200.0,1364.0,836.0,0.38,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2023-01-02,1219,608,611.0,0.5012305168170632,324,214,110.0,0.3395061728395062,1192,638,554.0,0.46476510067114096,1430,1049,381.0,0.2664335664335664,352,104,248.0,0.7045454545454546,2200.0,1579.0,621.0,0.2822727272727273,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2023-01-03,1219,707,512.0,0.4200164068908942,324,202,122.0,0.3765432098765432,1192,720,472.0,0.3959731543624161,1430,963,467.0,0.3265734265734266,352,49,303.0,0.8607954545454546,2200.0,1702.0,498.0,0.22636363636363635,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2023-01-04,1219,744,475.0,0.3896636587366694,324,209,115.0,0.3549382716049383,1192,747,445.0,0.3733221476510067,1430,870,560.0,0.3916083916083916,352,32,320.0,0.9090909090909091,2200.0,1820.0,380.0,0.17272727272727273,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2023-01-05,1219,702,517.0,0.42411812961443807,324,208,116.0,0.35802469135802467,1192,716,476.0,0.39932885906040266,1430,727,703.0,0.4916083916083916,352,23,329.0,0.9346590909090909,2200.0,1910.0,290.0,0.1318181818181818,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2023-01-06,1219,666,553.0,0.45365053322395404,324,203,121.0,0.3734567901234568,1192,681,511.0,0.4286912751677852,1430,768,662.0,0.46293706293706294,352,55,297.0,0.84375,2200.0,2001.0,199.0,0.09045454545454545,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2023-01-07,1219,654,565.0,0.4634946677604594,324,174,150.0,0.46296296296296297,1192,675,517.0,0.4337248322147651,1430,855,575.0,0.4020979020979021,352,76,276.0,0.7840909090909091,2200.0,2051.0,149.0,0.06772727272727273,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2023-01-08,1219,702,517.0,0.42411812961443807,324,198,126.0,0.3888888888888889,1192,724,468.0,0.3926174496644295,1430,820,610.0,0.42657342657342656,352,61,291.0,0.8267045454545454,2200.0,2074.0,126.0,0.057272727272727274,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2023-01-09,1219,620,599.0,0.4913863822805578,324,177,147.0,0.4537037037037037,1192,698,494.0,0.41442953020134227,1430,529,901.0,0.6300699300699301,352,18,334.0,0.9488636363636364,2200.0,2135.0,65.0,0.029545454545454545,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2023-01-10,1219,628,591.0,0.48482362592288764,324,168,156.0,0.48148148148148145,1192,721,471.0,0.3951342281879195,1430,326,1104.0,0.772027972027972,352,14,338.0,0.9602272727272727,2200.0,2151.0,49.0,0.022272727272727274,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2023-01-11,1219,586,633.0,0.5192780968006563,324,151,173.0,0.5339506172839507,1192,707,485.0,0.40687919463087246,1430,287,1143.0,0.7993006993006992,352,23,329.0,0.9346590909090909,2200.0,2162.0,38.0,0.017272727272727273,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2023-01-12,1219,565,654.0,0.5365053322395406,324,145,179.0,0.5524691358024691,1192,628,564.0,0.47315436241610737,1430,355,1075.0,0.7517482517482518,352,30,322.0,0.9147727272727273,2200.0,2167.0,33.0,0.015,-1,-1,-1,-1,0.0,0.0,0.0
Friday,2023-01-13,1219,566,653.0,0.5356849876948319,324,166,158.0,0.4876543209876543,1192,513,679.0,0.5696308724832215,1430,495,935.0,0.6538461538461539,352,40,312.0,0.8863636363636364,2200.0,2176.0,24.0,0.01090909090909091,-1,-1,-1,-1,0.0,0.0,0.0
Saturday,2023-01-14,1219,609,610.0,0.5004101722723544,324,183,141.0,0.4351851851851852,1192,551,641.0,0.537751677852349,1430,668,762.0,0.5328671328671328,352,26,326.0,0.9261363636363636,2200.0,2178.0,22.0,0.01,-1,-1,-1,-1,0.0,0.0,0.0
Sunday,2023-01-15,1219,626,593.0,0.4864643150123052,324,186,138.0,0.42592592592592593,1192,470,722.0,0.6057046979865772,1430,655,775.0,0.541958041958042,352,33,319.0,0.90625,2200.0,2183.0,17.0,0.007727272727272728,-1,-1,-1,-1,0.0,0.0,0.0
Monday,2023-01-16,1219,582,637.0,0.5225594749794914,324,152,172.0,0.5308641975308642,1192,620,572.0,0.4798657718120805,1430,609,821.0,0.5741258741258741,352,26,326.0,0.9261363636363636,2200.0,2187.0,13.0,0.005909090909090909,-1,-1,-1,-1,0.0,0.0,0.0
Tuesday,2023-01-17,1219,593,626.0,0.5135356849876949,324,157,167.0,0.5154320987654321,1192,467,725.0,0.6082214765100671,1430,332,1098.0,0.7678321678321678,352,9,343.0,0.9744318181818182,2200.0,2188.0,12.0,0.005454545454545455,-1,-1,-1,-1,0.0,0.0,0.0
Wednesday,2023-01-18,1219,583,636.0,0.5217391304347826,324,125,199.0,0.6141975308641975,1192,608,584.0,0.4899328859060403,1430,120,1310.0,0.916083916083916,352,23,329.0,0.9346590909090909,2200.0,2189.0,11.0,0.005,-1,-1,-1,-1,0.0,0.0,0.0
Thursday,2023-01-19,1219,543,676.0,0.5545529122231337,324,141,183.0,0.5648148148148148,1192,540,652.0,0.5469798657718121,1430,162,1268.0,0.8867132867132868,352,16,336.0,0.9545454545454546,2200.0,2192.0,8.0,0.0036363636363636364,-1,-1,-1,-1,0.0,0.0,0.0
